bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,key_relative_mse,key_scale_granularity,kv_quantizer,kv_rotation,layer,layer_index,method,method_key,output_cosine,output_relative_mse,rotation_backend,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,value_relative_mse,value_scale_granularity
K4V3,dense random orthogonal value bit reduction,0.34870535135269165,0.003732440760359168,5.657262802124023,4,0.009102927520871162,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.10.self_attn,10,hadamard_lm,randortho_lm_k4v3,0.9742404222488403,0.05089807137846947,random_orthogonal,0.09029465913772583,0.003732440760359168,0.011301949620246887,0.9200195074081421,3,0.033729713410139084,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.11.self_attn,11,fp16,fp16,1.0000296831130981,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.026208072900772095,0.011872606351971626,19.63457489013672,4,0.03489553555846214,per_token_head_absmax,absmax_per_token_head,none,model.layers.11.self_attn,11,absmax,absmax_k4v4,0.9427046179771423,0.13323311507701874,none,0.3068009614944458,0.011872606351971626,0.04804914817214012,0.844921886920929,4,0.015298155136406422,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.14538908004760742,0.002833923790603876,4.665687561035156,4,0.008795862086117268,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v4,0.9875122308731079,0.02585574984550476,hadamard,0.07323165237903595,0.002833923790603876,0.009306993335485458,0.9237060546875,4,0.009119578637182713,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.584944486618042,0.011074758134782314,17.97359848022461,3,0.0315520241856575,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k3v4,0.9618398547172546,0.08422239869832993,hadamard,0.2861837148666382,0.011074758134782314,0.0376124233007431,0.8595215082168579,4,0.009119578637182713,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.14538908004760742,0.002833923790603876,4.665687561035156,4,0.008795862086117268,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.11.self_attn,11,hadamard_lm,hadamard_lm_k4v3,0.9800933003425598,0.040176015347242355,hadamard,0.07323165237903595,0.002833923790603876,0.009306993335485458,0.9237060546875,3,0.03346668928861618,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.24200339615345,0.002856082748621702,4.664907455444336,4,0.008646748028695583,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k4v4,0.9888970851898193,0.022361397743225098,randomized_hadamard,0.07380425930023193,0.002856082748621702,0.009272081777453423,0.920703113079071,4,0.008828800171613693,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.6739286184310913,0.010769659653306007,17.356996536254883,3,0.031008943915367126,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k3v4,0.9675527215003967,0.07334151118993759,randomized_hadamard,0.27829962968826294,0.010769659653306007,0.03257925808429718,0.8590087890625,4,0.008828800171613693,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.24200339615345,0.002856082748621702,4.664907455444336,4,0.008646748028695583,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.11.self_attn,11,hadamard_lm,randhadamard_lm_k4v3,0.9806568622589111,0.03840820491313934,randomized_hadamard,0.07380425930023193,0.002856082748621702,0.009272081777453423,0.920703113079071,3,0.03189084306359291,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.9060593843460083,0.005280223675072193,7.911644458770752,4,0.010802684351801872,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.11.self_attn,11,hadamard_lm,randortho_lm_k4v4,0.9758235216140747,0.05536176636815071,random_orthogonal,0.13644668459892273,0.005280223675072193,0.017353149130940437,0.9115966558456421,4,0.009401211515069008,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,2.5210299491882324,0.01949889585375786,25.892250061035156,3,0.038924504071474075,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.11.self_attn,11,hadamard_lm,randortho_lm_k3v4,0.9285393357276917,0.19123025238513947,random_orthogonal,0.5038725137710571,0.01949889585375786,0.06625387817621231,0.8443359136581421,4,0.009401211515069008,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.9060593843460083,0.005280223675072193,7.911644458770752,4,0.010802684351801872,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.11.self_attn,11,hadamard_lm,randortho_lm_k4v3,0.9668746590614319,0.07079462707042694,random_orthogonal,0.13644668459892273,0.005280223675072193,0.017353149130940437,0.9115966558456421,3,0.03365850821137428,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.12.self_attn,12,fp16,fp16,1.0000232458114624,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.08078970015048981,0.023873748257756233,25.233137130737305,4,0.04841596260666847,per_token_head_absmax,absmax_per_token_head,none,model.layers.12.self_attn,12,absmax,absmax_k4v4,0.9416164755821228,0.14047710597515106,none,0.39436978101730347,0.023873748257756233,0.07738795876502991,0.8177734613418579,4,0.012684707529842854,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.12848983705043793,0.0038615125231444836,4.06593656539917,4,0.00859830155968666,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k4v4,0.9898895621299744,0.020547471940517426,hadamard,0.06378822028636932,0.0038615125231444836,0.011061588302254677,0.921215832233429,4,0.009299787692725658,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.42344534397125244,0.014370670542120934,15.013572692871094,3,0.030546531081199646,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k3v4,0.9695812463760376,0.0659279152750969,hadamard,0.2373887151479721,0.014370670542120934,0.041380368173122406,0.860522449016571,4,0.009299787692725658,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.12848983705043793,0.0038615125231444836,4.06593656539917,4,0.00859830155968666,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.12.self_attn,12,hadamard_lm,hadamard_lm_k4v3,0.9836622476577759,0.03266831114888191,hadamard,0.06378822028636932,0.0038615125231444836,0.011061588302254677,0.921215832233429,3,0.03353491798043251,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.022563157603144646,0.0039000632241368294,4.1226935386657715,4,0.008823681622743607,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.12.self_attn,12,hadamard_lm,randhadamard_lm_k4v4,0.9903483986854553,0.019320253282785416,randomized_hadamard,0.0644250363111496,0.0039000632241368294,0.012072751298546791,0.914965808391571,4,0.009029240347445011,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.6100627183914185,0.013984891586005688,14.412849426269531,3,0.03148916736245155,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.12.self_attn,12,hadamard_lm,randhadamard_lm_k3v4,0.9701999425888062,0.066677987575531,randomized_hadamard,0.23101603984832764,0.013984891586005688,0.04130125045776367,0.8592529296875,4,0.009029240347445011,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.022563157603144646,0.0039000632241368294,4.1226935386657715,4,0.008823681622743607,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.12.self_attn,12,hadamard_lm,randhadamard_lm_k4v3,0.9840584397315979,0.03167124092578888,randomized_hadamard,0.0644250363111496,0.0039000632241368294,0.012072751298546791,0.914965808391571,3,0.032825302332639694,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.07885528355836868,0.004362861625850201,4.606261253356934,4,0.008931610733270645,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.12.self_attn,12,hadamard_lm,randortho_lm_k4v4,0.9894047975540161,0.021272098645567894,random_orthogonal,0.07206998765468597,0.004362861625850201,0.011482806876301765,0.9158935546875,4,0.009321480989456177,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,0.8397642970085144,0.017091533169150352,17.364208221435547,3,0.033080849796533585,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.12.self_attn,12,hadamard_lm,randortho_lm_k3v4,0.9618510007858276,0.0811040922999382,random_orthogonal,0.282334566116333,0.017091533169150352,0.049401700496673584,0.839160144329071,4,0.009321480989456177,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.07885528355836868,0.004362861625850201,4.606261253356934,4,0.008931610733270645,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.12.self_attn,12,hadamard_lm,randortho_lm_k4v3,0.9824787378311157,0.0348002128303051,random_orthogonal,0.07206998765468597,0.004362861625850201,0.011482806876301765,0.9158935546875,3,0.03408125415444374,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.13.self_attn,13,fp16,fp16,1.0000190734863281,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.5633912086486816,0.02446124702692032,28.679697036743164,4,0.04604950547218323,per_token_head_absmax,absmax_per_token_head,none,model.layers.13.self_attn,13,absmax,absmax_k4v4,0.9466221332550049,0.12198146432638168,none,0.45307978987693787,0.02446124702692032,0.08779643476009369,0.82275390625,4,0.015858197584748268,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.21016579866409302,0.004328914452344179,5.087456703186035,4,0.008685086853802204,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k4v4,0.9877066612243652,0.025191444903612137,hadamard,0.08018166571855545,0.004328914452344179,0.015749070793390274,0.918212890625,4,0.009436738677322865,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.6660556197166443,0.016303297132253647,18.882793426513672,3,0.03134928643703461,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k3v4,0.9607541561126709,0.08265317231416702,hadamard,0.3019753694534302,0.016303297132253647,0.055628325790166855,0.8541504144668579,4,0.009436738677322865,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.21016579866409302,0.004328914452344179,5.087456703186035,4,0.008685086853802204,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.13.self_attn,13,hadamard_lm,hadamard_lm_k4v3,0.9813219904899597,0.037169769406318665,hadamard,0.08018166571855545,0.004328914452344179,0.015749070793390274,0.918212890625,3,0.03369143605232239,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.08595596253871918,0.004219128284603357,4.994093894958496,4,0.008595802821218967,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.13.self_attn,13,hadamard_lm,randhadamard_lm_k4v4,0.9899563789367676,0.020315682515501976,randomized_hadamard,0.07814817130565643,0.004219128284603357,0.01483884360641241,0.9212890863418579,4,0.00909870583564043,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.1385197639465332,0.015096275135874748,17.87639617919922,3,0.030941758304834366,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.13.self_attn,13,hadamard_lm,randhadamard_lm_k3v4,0.9643815159797668,0.08223539590835571,randomized_hadamard,0.279618501663208,0.015096275135874748,0.05781044438481331,0.8575683832168579,4,0.00909870583564043,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.08595596253871918,0.004219128284603357,4.994093894958496,4,0.008595802821218967,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.13.self_attn,13,hadamard_lm,randhadamard_lm_k4v3,0.9841155409812927,0.03157966956496239,randomized_hadamard,0.07814817130565643,0.004219128284603357,0.01483884360641241,0.9212890863418579,3,0.03291540592908859,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.13315263390541077,0.005015223752707243,5.927469253540039,4,0.008968543261289597,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.13.self_attn,13,hadamard_lm,randortho_lm_k4v4,0.9886772632598877,0.02301885187625885,random_orthogonal,0.09289373457431793,0.005015223752707243,0.016904179006814957,0.913134753704071,4,0.009118952788412571,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,0.6953166723251343,0.017423434183001518,20.17080307006836,3,0.0323035791516304,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.13.self_attn,13,hadamard_lm,randortho_lm_k3v4,0.9645278453826904,0.07757347077131271,random_orthogonal,0.3227229416370392,0.017423434183001518,0.05482906848192215,0.8516601324081421,4,0.009118952788412571,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.13315263390541077,0.005015223752707243,5.927469253540039,4,0.008968543261289597,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.13.self_attn,13,hadamard_lm,randortho_lm_k4v3,0.9829339981079102,0.03398400545120239,random_orthogonal,0.09289373457431793,0.005015223752707243,0.016904179006814957,0.913134753704071,3,0.03375137597322464,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.14.self_attn,14,fp16,fp16,1.0000107288360596,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.08674786984920502,0.0206061452627182,29.679065704345703,4,0.040454450994729996,per_token_head_absmax,absmax_per_token_head,none,model.layers.14.self_attn,14,absmax,absmax_k4v4,0.9371700286865234,0.14330889284610748,none,0.46385297179222107,0.0206061452627182,0.0829210951924324,0.8409668207168579,4,0.014908019453287125,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.15886440873146057,0.004100494086742401,5.88220739364624,4,0.008722728118300438,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k4v4,0.9877882599830627,0.024905351921916008,hadamard,0.09230384230613708,0.004100494086742401,0.01601836085319519,0.9168701171875,4,0.00935897883027792,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.5697309970855713,0.013546375557780266,19.191221237182617,3,0.03130299225449562,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k3v4,0.9583770036697388,0.08569318056106567,hadamard,0.3049345910549164,0.013546375557780266,0.055731840431690216,0.858325183391571,4,0.00935897883027792,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.15886440873146057,0.004100494086742401,5.88220739364624,4,0.008722728118300438,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.14.self_attn,14,hadamard_lm,hadamard_lm_k4v3,0.9793744087219238,0.04122093692421913,hadamard,0.09230384230613708,0.004100494086742401,0.01601836085319519,0.9168701171875,3,0.03387441858649254,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.2687109112739563,0.004200714640319347,5.9796247482299805,4,0.008742496371269226,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.14.self_attn,14,hadamard_lm,randhadamard_lm_k4v4,0.9893474578857422,0.021349310874938965,randomized_hadamard,0.09455984830856323,0.004200714640319347,0.015028160065412521,0.917041003704071,4,0.009052763693034649,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.3265005946159363,0.01443424355238676,20.68833351135254,3,0.03145486116409302,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.14.self_attn,14,hadamard_lm,randhadamard_lm_k3v4,0.9613602161407471,0.07788097113370895,randomized_hadamard,0.3249208927154541,0.01443424355238676,0.05528179928660393,0.863085925579071,4,0.009052763693034649,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.2687109112739563,0.004200714640319347,5.9796247482299805,4,0.008742496371269226,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.14.self_attn,14,hadamard_lm,randhadamard_lm_k4v3,0.9810823798179626,0.0375015027821064,randomized_hadamard,0.09455984830856323,0.004200714640319347,0.015028160065412521,0.917041003704071,3,0.03322165086865425,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.3559781312942505,0.004257094580680132,6.0063347816467285,4,0.00929793156683445,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.14.self_attn,14,hadamard_lm,randortho_lm_k4v4,0.9884746670722961,0.023280808702111244,random_orthogonal,0.09582898765802383,0.004257094580680132,0.01542583853006363,0.915942370891571,4,0.009091682732105255,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,1.169713020324707,0.016152089461684227,21.901552200317383,3,0.033840302377939224,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.14.self_attn,14,hadamard_lm,randortho_lm_k3v4,0.9603854417800903,0.0812867283821106,random_orthogonal,0.3635903298854828,0.016152089461684227,0.05485409498214722,0.8614257574081421,4,0.009091682732105255,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.3559781312942505,0.004257094580680132,6.0063347816467285,4,0.00929793156683445,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.14.self_attn,14,hadamard_lm,randortho_lm_k4v3,0.979943573474884,0.03994280472397804,random_orthogonal,0.09582898765802383,0.004257094580680132,0.01542583853006363,0.915942370891571,3,0.03358771279454231,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.15.self_attn,15,fp16,fp16,1.0000535249710083,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,-0.14430609345436096,0.01061889249831438,23.604896545410156,4,0.04121268168091774,per_token_head_absmax,absmax_per_token_head,none,model.layers.15.self_attn,15,absmax,absmax_k4v4,0.9546374082565308,0.1032414361834526,none,0.36915189027786255,0.01061889249831438,0.058207057416439056,0.8431640863418579,4,0.013037033379077911,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.17013776302337646,0.0025680058170109987,5.684548377990723,4,0.00865709874778986,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k4v4,0.9890381693840027,0.022379567846655846,hadamard,0.0892733633518219,0.0025680058170109987,0.011318383738398552,0.9167236089706421,4,0.00908949039876461,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.7828900814056396,0.008580821566283703,18.478349685668945,3,0.03093668818473816,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k3v4,0.9687045812606812,0.06632199138402939,hadamard,0.2983010411262512,0.008580821566283703,0.0367414765059948,0.858593761920929,4,0.00908949039876461,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.17013776302337646,0.0025680058170109987,5.684548377990723,4,0.00865709874778986,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.15.self_attn,15,hadamard_lm,hadamard_lm_k4v3,0.982456386089325,0.03507182374596596,hadamard,0.0892733633518219,0.0025680058170109987,0.011318383738398552,0.9167236089706421,3,0.03289090469479561,per_token_head_rms
K4V4,randomized Hadamard non-uniform KV fake quant,0.04037366434931755,0.002364381914958358,5.258827209472656,4,0.008654717355966568,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.15.self_attn,15,hadamard_lm,randhadamard_lm_k4v4,0.9894827008247375,0.021132905036211014,randomized_hadamard,0.08219464123249054,0.002364381914958358,0.010813357308506966,0.91943359375,4,0.009232481941580772,per_token_head_rms
K3V4,randomized Hadamard key bit reduction,0.22298716008663177,0.008322924375534058,18.46775245666504,3,0.03110596537590027,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.15.self_attn,15,hadamard_lm,randhadamard_lm_k3v4,0.9698778986930847,0.06044857203960419,randomized_hadamard,0.28933557868003845,0.008322924375534058,0.037144213914871216,0.8570312261581421,4,0.009232481941580772,per_token_head_rms
K4V3,randomized Hadamard value bit reduction,0.04037366434931755,0.002364381914958358,5.258827209472656,4,0.008654717355966568,per_token_head_rms,gaussian_lloyd_max,headwise_randomized_hadamard,model.layers.15.self_attn,15,hadamard_lm,randhadamard_lm_k4v3,0.9819507002830505,0.03587821125984192,randomized_hadamard,0.08219464123249054,0.002364381914958358,0.010813357308506966,0.91943359375,3,0.03366631269454956,per_token_head_rms
K4V4,dense random orthogonal non-uniform KV fake quant,0.33666369318962097,0.002762790536507964,6.033524513244629,4,0.008641013875603676,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.15.self_attn,15,hadamard_lm,randortho_lm_k4v4,0.9856966137886047,0.028724703937768936,random_orthogonal,0.09604479372501373,0.002762790536507964,0.013834366574883461,0.9116455316543579,4,0.009465731680393219,per_token_head_rms
K3V4,dense random orthogonal key bit reduction,1.0509897470474243,0.009834667667746544,20.776336669921875,3,0.03083694726228714,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.15.self_attn,15,hadamard_lm,randortho_lm_k3v4,0.9671517610549927,0.0683719590306282,random_orthogonal,0.341889351606369,0.009834667667746544,0.04061691462993622,0.855908215045929,4,0.009465731680393219,per_token_head_rms
K4V3,dense random orthogonal value bit reduction,0.33666369318962097,0.002762790536507964,6.033524513244629,4,0.008641013875603676,per_token_head_rms,gaussian_lloyd_max,headwise_random_orthogonal,model.layers.15.self_attn,15,hadamard_lm,randortho_lm_k4v3,0.9787062406539917,0.042306333780288696,random_orthogonal,0.09604479372501373,0.002762790536507964,0.013834366574883461,0.9116455316543579,3,0.03410607948899269,per_token_head_rms
K16V16,baseline,0.0,0.0,0.0,16,0.0,none,none,none,model.layers.16.self_attn,16,fp16,fp16,1.0000373125076294,0.0,,0.0,0.0,0.0,1.0,16,0.0,none
K4V4,uniform fake quant KV baseline,0.08442113548517227,0.017062228173017502,24.572725296020508,4,0.03496924787759781,per_token_head_absmax,absmax_per_token_head,none,model.layers.16.self_attn,16,absmax,absmax_k4v4,0.9618232250213623,0.08543410152196884,none,0.38406017422676086,0.017062228173017502,0.059190310537815094,0.8470703363418579,4,0.01417395006865263,per_token_head_absmax
K4V4,rotated non-uniform KV fake quant,0.07534932345151901,0.004080140497535467,5.872174263000488,4,0.008693650364875793,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.16.self_attn,16,hadamard_lm,hadamard_lm_k4v4,0.9909664392471313,0.018364887684583664,hadamard,0.0918414369225502,0.004080140497535467,0.012944595888257027,0.9147704839706421,4,0.009206283837556839,per_token_head_rms
K3V4,rotated non-uniform key bit reduction,0.6374643445014954,0.01561402902007103,22.087215423583984,3,0.03150201588869095,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.16.self_attn,16,hadamard_lm,hadamard_lm_k3v4,0.9692450165748596,0.07065191119909286,hadamard,0.35146212577819824,0.01561402902007103,0.05387871712446213,0.8475586175918579,4,0.009206283837556839,per_token_head_rms
K4V3,rotated non-uniform value bit reduction,0.07534932345151901,0.004080140497535467,5.872174263000488,4,0.008693650364875793,per_token_head_rms,gaussian_lloyd_max,headwise_hadamard,model.layers.16.self_attn,16,hadamard_lm,hadamard_lm_k4v3,0.9853948354721069,0.02909611165523529,hadamard,0.0918414369225502,0.004080140497535467,0.012944595888257027,0.9147704839706421,3,0.03371638059616089,per_token_head_rms
