a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,qjl_method,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_relative_mse,w_bits
4,rotated non-uniform W/A and KV fake quant,1.2519710063934326,0.005649672821164131,16.00971221923828,4,0.002186243422329426,0.010768163949251175,K4V4,hadamard_lm,model.layers.14.self_attn,14,0.956622302532196,0.0848778784275055,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9770758152008057,0.04555381461977959,0.9934190909067789,0.013188218077023825,0.0021417727693915367,,0.27464285492897034,0.005649672821164131,0.05511414259672165,0.771044909954071,4,0.03523663803935051,0.04464404284954071,4
4,weight and key bit reduction in fake quant,4.442089080810547,0.022309379652142525,49.67631149291992,3,0.00667869858443737,0.03666381537914276,K3V4,hadamard_lm,model.layers.14.self_attn,14,0.8840332627296448,0.22597356140613556,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.924609899520874,0.16093149781227112,0.9848995804786682,0.03148328699171543,0.005751676857471466,,1.0845073461532593,0.022309379652142525,0.19700193405151367,0.6564697027206421,4,0.08201948553323746,0.09015291184186935,3
3,activation and value bit reduction in fake quant,2.114525318145752,0.007745854556560516,19.627521514892578,4,0.004863868933171034,0.013422888703644276,K4V3,hadamard_lm,model.layers.14.self_attn,14,0.9177671670913696,0.1581880748271942,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9620286226272583,0.07455381751060486,0.9848546981811523,0.030596012560029823,0.00497897295281291,,0.3765428066253662,0.007745854556560516,0.07160856574773788,0.755297839641571,3,0.08194519579410553,0.11382397264242172,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.15.self_attn,15,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,13.979789733886719,0.129336416721344,365.8863525390625,4,0.1012759655714035,0.1301850974559784,K4V4,absmax,model.layers.15.self_attn,15,0.13337013125419617,1.6886236667633057,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.3135746121406555,1.2943689823150635,0.7984319527943929,0.3934751699368159,0.1657910943031311,,8.770639419555664,0.129336416721344,0.7468643188476562,0.4534668028354645,4,0.9133584499359131,0.9293362498283386,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,4.17258358001709,0.02347468212246895,84.4698257446289,4,0.013835378922522068,0.02231486700475216,K4V4,hadamard_lm,model.layers.15.self_attn,15,0.6217277646064758,1.4678412675857544,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.866912841796875,0.37634462118148804,0.9602330327033997,0.09030959662050009,0.029782872647047043,,1.5918793678283691,0.02347468212246895,0.18960356712341309,0.709228515625,4,0.22731053829193115,0.23513154685497284,4
4,rotated non-uniform W/A and KV fake quant,2.2201168537139893,0.005256415344774723,17.88395881652832,4,0.0018303875112906098,0.010328320786356926,K4V4,hadamard_lm,model.layers.15.self_attn,15,0.9473752379417419,0.10459433495998383,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9687989950180054,0.0642300620675087,0.9935433069864908,0.01297558902297169,0.0031682124827057123,,0.35645121335983276,0.005256415344774723,0.06726820766925812,0.7879638671875,4,0.03392816707491875,0.04272974655032158,4
4,weight and key bit reduction in fake quant,4.289843559265137,0.015994610264897346,51.01396179199219,3,0.004980649333447218,0.03445359319448471,K3V4,hadamard_lm,model.layers.15.self_attn,15,0.8581607341766357,0.28721195459365845,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9000712633132935,0.2199256867170334,0.9844861626625061,0.031524920370429754,0.008455605246126652,,1.0846362113952637,0.015994610264897346,0.19902031123638153,0.672436535358429,4,0.0811385065317154,0.0897216796875,3
3,activation and value bit reduction in fake quant,3.639385938644409,0.008715858682990074,24.58175277709961,4,0.004515671171247959,0.012828114442527294,K4V3,hadamard_lm,model.layers.15.self_attn,15,0.9061753749847412,0.17903217673301697,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9535069465637207,0.09194037318229675,0.9852464199066162,0.029860297373185556,0.007472348865121603,,0.591045081615448,0.008715858682990074,0.07888463884592056,0.7891601324081421,3,0.0775928720831871,0.10889235138893127,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.16.self_attn,16,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,13.745392799377441,0.21640321612358093,568.3048095703125,4,0.07974331825971603,0.10530880093574524,K4V4,absmax,model.layers.16.self_attn,16,0.2624099552631378,1.3981139659881592,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.4904828667640686,0.8267025947570801,0.7812795042991638,0.39680227885643643,0.16754268109798431,,11.831884384155273,0.21640321612358093,0.5521116256713867,0.465576171875,4,0.9431208372116089,0.9551414251327515,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,6.851279258728027,0.06952279806137085,196.33494567871094,4,0.012728939764201641,0.021389134228229523,K4V4,hadamard_lm,model.layers.16.self_attn,16,0.6071410179138184,1.5710171461105347,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.8548687696456909,0.4211353361606598,0.9477678934733073,0.12959328883637986,0.040286727249622345,,3.8011715412139893,0.06952279806137085,0.2116217017173767,0.703857421875,4,0.33576419949531555,0.3448513448238373,4
4,rotated non-uniform W/A and KV fake quant,1.5485917329788208,0.0065370118245482445,20.47624969482422,4,0.0019487411482259631,0.010955833829939365,K4V4,hadamard_lm,model.layers.16.self_attn,16,0.9533845782279968,0.09345079213380814,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.972062349319458,0.058773159980773926,0.9906554222106934,0.01938632398378104,0.003161825006827712,,0.35741227865219116,0.0065370118245482445,0.08449013531208038,0.762939453125,4,0.053048405796289444,0.06165333092212677,4
4,weight and key bit reduction in fake quant,4.481499671936035,0.0244443416595459,65.45207977294922,3,0.004550582263618708,0.03705647215247154,K3V4,hadamard_lm,model.layers.16.self_attn,16,0.8863757848739624,0.23366107046604156,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9247458577156067,0.1650187224149704,0.9792782664299011,0.04307685373350978,0.008105967193841934,,1.336498737335205,0.0244443416595459,0.25382691621780396,0.644824206829071,4,0.1165740117430687,0.12424556910991669,3
3,activation and value bit reduction in fake quant,2.4387130737304688,0.009592876769602299,27.620182037353516,4,0.0046115475706756115,0.013499390333890915,K4V3,hadamard_lm,model.layers.16.self_attn,16,0.9167068004608154,0.16060088574886322,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9608058929443359,0.07891549170017242,0.9788586695988973,0.04504083298767606,0.0072770146653056145,,0.5244922637939453,0.009592876769602299,0.0872565507888794,0.769335925579071,3,0.12323393672704697,0.15188173949718475,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.17.self_attn,17,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,10.832023620605469,0.09919218719005585,446.3531494140625,4,0.06556621938943863,0.0979560911655426,K4V4,absmax,model.layers.17.self_attn,17,0.202305406332016,1.7630946636199951,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.4607941508293152,0.8948468565940857,0.7886045376459757,0.38518499583005905,0.1298028826713562,,8.807592391967773,0.09919218719005585,0.6242623329162598,0.4552001953125,4,0.9601858854293823,0.9695602059364319,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,5.6496806144714355,0.020696651190519333,85.69530487060547,4,0.015218609012663364,0.023817291483283043,K4V4,hadamard_lm,model.layers.17.self_attn,17,0.5115445852279663,2.497457981109619,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.7803637981414795,0.6568902134895325,0.945055365562439,0.13386812340468168,0.027410291135311127,,1.8377219438552856,0.020696651190519333,0.20403622090816498,0.708251953125,4,0.35897547006607056,0.36713817715644836,4
4,rotated non-uniform W/A and KV fake quant,2.8281874656677246,0.005270074121654034,21.949947357177734,4,0.0021934104152023792,0.010644651018083096,K4V4,hadamard_lm,model.layers.17.self_attn,17,0.9315216541290283,0.1383449137210846,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9646697044372559,0.07355739176273346,0.9896877805391947,0.021060076386978228,0.00266234390437603,,0.46794676780700684,0.005270074121654034,0.05271057039499283,0.7806396484375,4,0.05832447484135628,0.06679412722587585,4
4,weight and key bit reduction in fake quant,6.383774280548096,0.019094673916697502,67.75797271728516,3,0.006200813222676516,0.03638775274157524,K3V4,hadamard_lm,model.layers.17.self_attn,17,0.8388974666595459,0.33293551206588745,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9098812937736511,0.19082985818386078,0.978330930074056,0.044605127380539976,0.006982307881116867,,1.6954772472381592,0.019094673916697502,0.1904287040233612,0.623364269733429,4,0.12063226103782654,0.12943686544895172,3
3,activation and value bit reduction in fake quant,3.186239719390869,0.006274010054767132,25.50160026550293,4,0.004809356294572353,0.013186403550207615,K4V3,hadamard_lm,model.layers.17.self_attn,17,0.8638745546340942,0.26935502886772156,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9365930557250977,0.1298467516899109,0.9778266350428263,0.0462911732805272,0.005886312108486891,,0.5570894479751587,0.006274010054767132,0.07395514845848083,0.7788330316543579,3,0.12817785143852234,0.15786854922771454,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.18.self_attn,18,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,-4.198031425476074,0.10971198230981827,574.3521118164062,4,0.0611858069896698,0.09292066097259521,K4V4,absmax,model.layers.18.self_attn,18,0.06196872517466545,1.3752586841583252,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.1508466899394989,1.4441893100738525,0.7974108258883158,0.3648653005560239,0.12206407636404037,,9.249617576599121,0.10971198230981827,1.1182641983032227,0.45063477754592896,4,0.9113460183143616,0.9204860925674438,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,-0.35485804080963135,0.025340449064970016,136.60414123535156,4,0.010859224013984203,0.019613800570368767,K4V4,hadamard_lm,model.layers.18.self_attn,18,0.6484719514846802,1.5033445358276367,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.7193017601966858,0.958590030670166,0.950073222319285,0.12180695279190938,0.031346775591373444,,2.1364071369171143,0.025340449064970016,0.19409337639808655,0.679882824420929,4,0.3232148587703705,0.33127346634864807,4
4,rotated non-uniform W/A and KV fake quant,2.1355178356170654,0.006817614194005728,32.22552490234375,4,0.0019949954003095627,0.010682829655706882,K4V4,hadamard_lm,model.layers.18.self_attn,18,0.9339243173599243,0.13307391107082367,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9452751874923706,0.113721564412117,0.9915463129679362,0.017320050004248817,0.0030540006700903177,,0.5747806429862976,0.006817614194005728,0.07393573969602585,0.735034167766571,4,0.04691115394234657,0.056108225136995316,4
4,weight and key bit reduction in fake quant,4.4565653800964355,0.019358891993761063,84.59425354003906,3,0.006054988596588373,0.03780200704932213,K3V4,hadamard_lm,model.layers.18.self_attn,18,0.8471224308013916,0.31615304946899414,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8618996739387512,0.2988815903663635,0.9807433287302653,0.04019041204204162,0.007748295087367296,,1.632112979888916,0.019358891993761063,0.17255809903144836,0.6204833984375,4,0.10676795244216919,0.11563307791948318,3
3,activation and value bit reduction in fake quant,3.0382609367370605,0.00957765243947506,42.44733810424805,4,0.004673467483371496,0.01319890096783638,K4V3,hadamard_lm,model.layers.18.self_attn,18,0.8787201642990112,0.23658782243728638,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9034077525138855,0.19893136620521545,0.9814013044039408,0.03881911436716715,0.006913451943546534,,0.8074744939804077,0.00957765243947506,0.10213174670934677,0.723095715045929,3,0.10487042367458344,0.13437935709953308,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.19.self_attn,19,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,2.406691074371338,0.1099940687417984,832.8870239257812,4,0.05736684054136276,0.09903893619775772,K4V4,absmax,model.layers.19.self_attn,19,0.08888596296310425,1.568150281906128,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.23737145960330963,1.2995038032531738,0.7623381813367208,0.405903123319149,0.14104779064655304,,13.104360580444336,0.1099940687417984,1.3485667705535889,0.4732666015625,4,1.0192947387695312,1.0345135927200317,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,5.417354583740234,0.027185380458831787,177.9344482421875,4,0.009782453998923302,0.018303507938981056,K4V4,hadamard_lm,model.layers.19.self_attn,19,0.47682642936706543,2.4085326194763184,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.7297813296318054,0.8794076442718506,0.9438031911849976,0.1396997111539046,0.02618413232266903,,3.238784074783325,0.027185380458831787,0.2174404263496399,0.7061767578125,4,0.38313254714012146,0.3896470069885254,4
4,rotated non-uniform W/A and KV fake quant,2.1638355255126953,0.004781520925462246,31.77579689025879,4,0.0018286093836650252,0.010137198492884636,K4V4,hadamard_lm,model.layers.19.self_attn,19,0.932605504989624,0.13426843285560608,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9486239552497864,0.10506102442741394,0.9896621704101562,0.021026921031686168,0.002675223397091031,,0.5696559548377991,0.004781520925462246,0.0916743129491806,0.77587890625,4,0.058576930314302444,0.06728003174066544,4
4,weight and key bit reduction in fake quant,5.57069730758667,0.01695743389427662,98.26380920410156,3,0.005653647240251303,0.03493807837367058,K3V4,hadamard_lm,model.layers.19.self_attn,19,0.8263752460479736,0.40006160736083984,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8564953207969666,0.3541220426559448,0.9742171764373779,0.05326800560578704,0.006939235143363476,,2.0202574729919434,0.01695743389427662,0.28552812337875366,0.640551745891571,4,0.14721113443374634,0.15524189174175262,3
3,activation and value bit reduction in fake quant,4.161283493041992,0.007950800471007824,43.306724548339844,4,0.00436370400711894,0.012538556940853596,K4V3,hadamard_lm,model.layers.19.self_attn,19,0.8639465570449829,0.27173635363578796,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.9055774807929993,0.1971510797739029,0.9768709341684977,0.048195567447692156,0.0061892736703157425,,0.9472343921661377,0.007950800471007824,0.1489136666059494,0.7457275390625,3,0.13403372466564178,0.1632024645805359,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.20.self_attn,20,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,2.4866859912872314,0.05194643512368202,715.6807250976562,4,0.05407708138227463,0.09843572229146957,K4V4,absmax,model.layers.20.self_attn,20,0.3009391725063324,1.0369442701339722,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.39632919430732727,0.9003682136535645,0.7594996591409048,0.39289678384860355,0.1358792632818222,,11.279129028320312,0.05194643512368202,1.5307477712631226,0.4718994200229645,4,0.9887340068817139,0.9996727108955383,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,1.724252462387085,0.010010289959609509,136.1331329345703,4,0.008677072823047638,0.017336932942271233,K4V4,hadamard_lm,model.layers.20.self_attn,20,0.6969549655914307,1.0237544775009155,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.8400131464004517,0.41153690218925476,0.9484397172927856,0.13373601343482733,0.01495631504803896,,2.1735341548919678,0.010010289959609509,0.28349775075912476,0.734057605266571,4,0.3775746524333954,0.38613399863243103,4
4,rotated non-uniform W/A and KV fake quant,3.7756104469299316,0.004192954394966364,44.01139831542969,4,0.0017549549229443073,0.010428212583065033,K4V4,hadamard_lm,model.layers.20.self_attn,20,0.9511720538139343,0.09603646397590637,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9602736830711365,0.08052273094654083,0.9882467786471049,0.024440865808477003,0.002029518596827984,,0.9104161262512207,0.004192954394966364,0.1413181871175766,0.8099365234375,4,0.06953812390565872,0.07779420167207718,4
4,weight and key bit reduction in fake quant,8.691117286682129,0.016839994117617607,158.47840881347656,3,0.005962198134511709,0.036972273141145706,K3V4,hadamard_lm,model.layers.20.self_attn,20,0.8829727172851562,0.2362004816532135,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.89044189453125,0.23376719653606415,0.9740326801935831,0.05586070287972689,0.005452090408653021,,3.656467914581299,0.016839994117617607,0.5123704075813293,0.6346679925918579,4,0.15616782009601593,0.16444531083106995,3
3,activation and value bit reduction in fake quant,5.326407432556152,0.00603398447856307,55.479557037353516,4,0.003849153174087405,0.012497391551733017,K4V3,hadamard_lm,model.layers.20.self_attn,20,0.9089930057525635,0.1748536378145218,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.937640368938446,0.1247696503996849,0.9749806523323059,0.05311399193791052,0.004523987881839275,,1.3101589679718018,0.00603398447856307,0.1649267077445984,0.7885497808456421,3,0.15096883475780487,0.17926481366157532,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.21.self_attn,21,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,16,0.0,0.0,16
4,direct W/A fake quant plus uniform KV fake quant,31.6335506439209,0.17655302584171295,875.2288818359375,4,0.08200348913669586,0.11482563614845276,K4V4,absmax,model.layers.21.self_attn,21,0.5905750393867493,0.7890766859054565,W4A4,direct_absmax,attn_direct_absmax_w4a4_absmax_k4v4,attn_direct_absmax_w4a4_absmax_k4v4,0.6104676723480225,0.7261708974838257,0.821805457274119,0.37879470487435657,0.1323418915271759,,29.311100006103516,0.17655302584171295,1.337304949760437,0.4439453184604645,4,0.922038733959198,0.9423344731330872,4
4,rotated uniform W/A fake quant plus rotated KV fake quant,5.250070095062256,0.013880006968975067,119.91455078125,4,0.009106447920203209,0.017783449962735176,K4V4,hadamard_lm,model.layers.21.self_attn,21,0.774483859539032,0.6659942865371704,W4A4,rot_absmax,attn_rot_absmax_w4a4_hlm_k4v4,attn_rot_absmax_w4a4_hlm_k4v4,0.8996596932411194,0.23375385999679565,0.9634088675181071,0.08624893706291914,0.013762417249381542,,2.304340362548828,0.013880006968975067,0.2850823998451233,0.746508777141571,4,0.23587794601917267,0.24437040090560913,4
4,rotated non-uniform W/A and KV fake quant,2.7053728103637695,0.004352418705821037,38.9262580871582,4,0.0014832249144092202,0.010101163759827614,K4V4,hadamard_lm,model.layers.21.self_attn,21,0.975967526435852,0.04762733727693558,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9713602066040039,0.05800589919090271,0.9921261668205261,0.01602158648893237,0.0017189289210364223,,0.7225827574729919,0.004352418705821037,0.15887199342250824,0.788281261920929,4,0.04486260563135147,0.05337243899703026,4
4,weight and key bit reduction in fake quant,7.463237285614014,0.016059068962931633,114.93083190917969,3,0.004213875625282526,0.03463049232959747,K3V4,hadamard_lm,model.layers.21.self_attn,21,0.9247012734413147,0.14494621753692627,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9164514541625977,0.16767318546772003,0.981338620185852,0.03773001038158933,0.004629284143447876,,2.666105270385742,0.016059068962931633,0.5254387259483337,0.644726574420929,4,0.1043468713760376,0.11318492144346237,3
3,activation and value bit reduction in fake quant,4.897076606750488,0.007024683523923159,50.65726852416992,4,0.0036224236246198416,0.012202448211610317,K4V3,hadamard_lm,model.layers.21.self_attn,21,0.9550020098686218,0.0908656120300293,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3,attn_rot_lm_w4a3_hlm_k4v3,0.956139087677002,0.08691181242465973,0.9824930628140768,0.036144773553436,0.004184467252343893,,1.1662286520004272,0.007024683523923159,0.1945473998785019,0.769335925579071,3,0.10062742978334427,0.12948518991470337,4
